,Sharp,RetYearly,STD,MDD,R2VaR,R2CVaR
0,0.2516962643426596,0.08955319260608596,0.35579865613010503,0.377795278375606,-0.03796762864488044,-1.766338719579373
1,0.09257865116021496,0.03316677709766269,0.35825513422381644,0.47577502616822154,-0.024789011575719597,-3.1249400358857002
2,-0.029352067881452202,-0.010640550933762483,0.36251452458946953,0.5499053048508129,-0.014114958178806241,-5.752860953352629
3,-0.11552880831066387,-0.041856507658042164,0.3623036389805694,0.5918062982176674,-0.005863278496117257,-0.5502992416062565
4,-0.20162211188964968,-0.07489033094544206,0.3714390760197497,0.6435434379370455,0.002118076295058849,0.11187784219969082
