,Sharp,RetYearly,STD,MDD,R2VaR,R2CVaR
0,0.32109017650154265,0.08756836420973801,0.27272202832190134,0.4585188480005078,-0.04751115237851826,-1.545883021286289
1,0.3022921142404448,0.08929200714869112,0.29538318382221435,0.4863853554483868,-0.04324617869381831,-1.5874679409228578
2,0.21217194326864855,0.0635608562470591,0.29957239052375273,0.5623662937736376,-0.03609501004442496,-1.8192081678325638
3,0.20036382941598374,0.05963763813857881,0.2976467275176829,0.5565394416617624,-0.036727874003903205,-1.8155547864708623
4,0.16451655140628665,0.05108665030953263,0.31052590072454234,0.5746858638156629,-0.033304355835903514,-1.9949548955373986
