,Sharp,RetYearly,STD,MDD,R2VaR,R2CVaR
0,-0.0686471276641427,-0.023748743685781393,0.34595393126967444,0.6632783391145036,-0.009034533130289204,-1.192431270526993
1,0.20910845861833627,0.06433526497954589,0.3076645746644343,0.6511383471941019,-0.035952573044363924,-1.94177807110671
2,0.13785558011169818,0.04414998313058338,0.3202625754779794,0.5487330090781342,-0.03226038031101502,-2.8760439901235015
3,0.17820463071089662,0.048354007080567474,0.2713397900361676,0.4626542120881154,-0.03651964996352794,-1.8417722991681682
4,0.1266102515587968,0.03778406026418346,0.2984281272566372,0.5311690325253311,-0.030555411301449713,-2.1214941059854255
