,Sharp,RetYearly,STD,MDD,R2VaR,R2CVaR
0,-0.10118056934014114,-0.03673781724706937,0.3630916240801826,0.6948809310097762,-0.004784262800096242,-0.35355646025606463
1,-0.07398522028035559,-0.022273229136438477,0.30104971036157635,0.7389270219887043,-0.008014499427168312,-0.9124088622956545
2,0.1531540600163369,0.047662032036486,0.31120318998661806,0.43176085596290903,-0.03496923255837102,-1.873038505665961
3,0.24123963995160924,0.07700045828543267,0.31918659098014884,0.4865449049559467,-0.043516769159450915,-1.960692013249499
4,0.3230829837131537,0.09819099417418053,0.3039188045302891,0.4707226585092471,-0.05442931829332821,-1.5034823813971445
